,id,name,picture_url,host_id,host_since,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_90,review_scores_rating,calculated_host_listings_count,reviews_per_month,Hotel room,Private room,Shared room,host_since_interval,5 to 10,less than 5,Lprice,bathrooms_cislo,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighborhood_overview_1,host_location_1,host_about_1,host_is_superhost_t,host_has_profile_pic_t,host_identity_verified_t,has_availability_t,instant_bookable_t,price_range
8635,998234533686288297,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 4 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-998234533686288297/original/20d89e5a-64fb-463b-a367-ef2a09d8db4c.jpeg,8407384,2013-08-26,100.0,100.0,Praha 1,50.0815739,14.4063027,Entire home/apt,4, bath,4.0,3924.0,1,365,77,5.0,5,5.91,False,False,False, more than 10,False,False,8.274866820685254,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
8636,998304601280363990,Rental unit in Praha 5 · ★4.86 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-998304601280363990/original/ec1c01e7-34e0-4e5e-99c9-1cb0a0af0d2e.jpeg,513075372,2023-05-04,95.0,96.0,Praha 5,50.0730365,14.4083833,Entire home/apt,4, bath,2.0,2005.0,2,365,0,4.86,7,2.95,False,False,False,less than 5,False,True,7.60339933974067,1.0,False,False,True,False,True,False,True,True,True,True,True,2000-2500
8637,998304958907764509,Rental unit in Praha 9 · 3 bedrooms · 4 beds · 2 baths,https://a0.muscache.com/pictures/prohost-api/Hosting-998304958907764509/original/311bb95b-f0a9-41dd-9324-e340d20c08e9.jpeg,523430409,2023-07-03,100.0,100.0,Praha 9,50.11090827886356,14.498828351402867,Entire home/apt,8, baths,4.0,4616.0,1,365,78,5.0,11,0.65,False,False,False,less than 5,False,True,8.437283808187935,2.0,False,False,True,False,True,True,False,True,True,True,True,>3000
8638,998327288201578692,Rental unit in Praha 1 · 2 bedrooms · 5 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-998327288201578692/original/2531c481-efd4-46e9-a1bd-0668d8ca3bf1.jpeg,541048084,2023-10-09,100.0,84.0,Praha 1,50.0795793527006,14.422053191153823,Entire home/apt,8, bath,5.0,4400.0,1,365,78,4.0,1,0.65,False,False,False,less than 5,False,True,8.389359819906353,1.0,False,False,True,False,False,False,False,False,True,True,False,>3000
8639,998399009606400572,Rental unit in Prague 2 · ★4.78 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-998399009606400572/original/65662889-3d68-4226-96ba-64aad59bf0b4.jpeg,513797038,2023-05-08,100.0,99.0,Praha 2,50.07526912561036,14.427849155958333,Entire home/apt,4, bath,2.0,1741.0,1,365,0,4.78,5,3.48,False,False,False,less than 5,False,True,7.462214939768189,1.0,False,False,True,False,True,False,True,True,True,True,True,1500-2000
8640,998435548825665001,Rental unit in Praha 5 · ★4.67 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/2048ca09-d4d1-4421-a6e2-07a8aa8346dc.jpg,33790560,2015-05-20,100.0,91.0,Praha 5,50.06962,14.38003,Entire home/apt,4, bath,2.0,2227.0,3,1125,0,4.67,3,1.15,False,False,False,5 to 10,True,False,7.708410667257367,1.0,False,False,True,False,True,False,False,True,True,True,False,2000-2500
8641,998462672616474469,Rental unit in Praha 10 · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-998462672616474469/original/c9fac75d-b68a-4c71-91f7-114fb0902267.jpeg,513075372,2023-05-04,95.0,96.0,Praha 10,50.0703043,14.4485449,Entire home/apt,4, baths,2.0,5823.0,2,365,8,4.9,7,4.76,False,False,False,less than 5,False,True,8.66957087183712,1.5,False,False,True,True,True,False,True,True,True,True,True,>3000
8642,998508494906968877,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-998508494906968877/original/98782e39-fd12-4e3b-a564-9da5541e4a72.jpeg,51534638,2015-12-16,100.0,100.0,Praha 2,50.0780556,14.4324104,Entire home/apt,3, bath,1.0,2107.0,2,365,40,5.0,6,7.73,False,False,False,5 to 10,True,False,7.653020413804189,1.0,False,False,True,True,True,True,True,True,True,True,True,2000-2500
8643,998648832182567069,Rental unit in Praha 2 · ★5.0 · 2 bedrooms · 4 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-998648832182567069/original/9dd4cd2b-c95e-4be0-9e8a-50f261710681.png,10680564,2013-12-17,100.0,100.0,Praha 2,50.0725725,14.4300466,Entire home/apt,7, baths,4.0,3146.0,2,120,58,5.0,39,3.0,False,False,False, more than 10,False,False,8.053887083618223,2.0,False,False,True,True,True,True,True,True,True,True,True,>3000
8644,999032041213788869,Rental unit in Praha 1 · ★4.50 · 2 bedrooms · 2 beds · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTk5MDMyMDQxMjEzNzg4ODY5/original/1e55aba8-47c6-4c04-8e8c-4cd435679935.jpeg,419022428,2021-08-18,100.0,100.0,Praha 1,50.08403663575181,14.430151715085811,Entire home/apt,4, bath,2.0,3261.0,3,365,75,4.5,6,3.4,False,False,False,less than 5,False,True,8.089789175789319,1.0,False,False,True,False,False,False,False,True,True,True,True,>3000
8645,999043447523619197,Condo in Praha 1 · Studio · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTk5MDQzNDQ3NTIzNjE5MTk3/original/b36acfce-965b-41c8-997a-73a1d63783f9.jpeg,419022428,2021-08-18,100.0,100.0,Praha 1,50.08404849208796,14.43176212883198,Entire home/apt,2, bath,1.5,2166.0,2,365,82,5.0,6,2.0,False,False,False,less than 5,False,True,7.680637427560936,1.0,False,False,True,False,False,False,False,True,True,True,True,2000-2500
8646,999047476347732741,Condo in Praha 1 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-999047476347732741/original/2308a823-3a26-48a4-89b8-e2522ffc5e1a.jpeg,419022428,2021-08-18,100.0,100.0,Praha 1,50.08189534177677,14.430725446207688,Entire home/apt,2, bath,1.0,2621.0,3,365,86,5.0,6,2.0,False,False,False,less than 5,False,True,7.8713112033234065,1.0,False,False,True,False,False,False,False,True,True,True,True,2500-3000
8648,999423831625123550,Rental unit in Praha 5 · ★4.25 · 2 bedrooms · 3 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-665773180351136296/original/a465a95f-70e7-4ec7-917e-d4fdaafe2894.jpeg,468152769,2022-07-07,100.0,79.0,Praha 5,50.070037145253096,14.380579504754625,Entire home/apt,6, bath,3.0,2913.0,1,365,79,4.25,6,1.85,False,False,False,less than 5,False,True,7.976938756959434,1.0,False,False,True,False,False,False,False,True,True,True,False,2500-3000
8650,999868779047758066,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-999868779047758066/original/811f8f20-2d82-4b68-b2fe-ad13a3e23303.jpeg,356948218,2020-07-17,100.0,100.0,Praha 1,50.084436504870006,14.419168059385663,Entire home/apt,2, bath,1.0,2835.0,1,365,71,5.0,8,2.5,False,False,False,less than 5,False,True,7.949797216161852,1.0,False,False,True,False,True,True,True,True,True,True,True,2500-3000
8651,999880874556859406,Rental unit in Praha 1 · ★New · 3 bedrooms · 4 beds · 1 bath,https://a0.muscache.com/pictures/prohost-api/Hosting-999880874556859406/original/5d9f5e8d-dff0-42b2-ab24-da027c0a270e.jpeg,488952620,2022-11-24,100.0,100.0,Praha 1,50.09206,14.42743,Entire home/apt,7, bath,4.0,3975.0,1,365,48,5.0,11,1.33,False,False,False,less than 5,False,True,8.287780027088433,1.0,False,False,True,True,True,True,False,True,True,True,True,>3000
8652,999892296600331263,Rental unit in Praha 1 · ★4.67 · 3 bedrooms · 2 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-999892296600331263/original/3711456a-e9fd-40d5-bc46-3df874486efe.jpeg,479591680,2022-09-15,100.0,99.5,Praha 1,50.084426178503705,14.419200245893844,Entire home/apt,5, baths,2.0,4248.0,1,365,52,4.67,1,3.91,False,False,False,less than 5,False,True,8.354203562921775,1.5,False,False,False,False,True,True,False,True,True,True,True,>3000
8653,999952752291512981,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-999952752291512981/original/550cb2e7-6322-4f8e-ae9d-78ea54bdd85d.jpeg,246823842,2019-03-04,100.0,99.0,Praha 5,50.0748714,14.4059931,Entire home/apt,2, bath,1.0,1849.0,2,365,0,5.0,31,2.18,False,False,False,less than 5,False,True,7.522400231387125,1.0,False,False,True,True,True,True,True,True,True,True,True,1500-2000
8658,1000571292241166605,Rental unit in Praha 1 · ★New · 1 bedroom · 4 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-1000571292241166605/original/04a86764-663c-4c95-bf58-61f244573d98.jpeg,31263447,2015-04-15,100.0,99.0,Praha 1,50.08596559999999,14.4165002,Entire home/apt,8, baths,4.0,6004.0,1,365,71,5.0,17,1.0,False,False,False,5 to 10,True,False,8.700181192753353,1.5,False,False,True,True,True,True,True,True,True,True,True,>3000
8659,1000652949568286337,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1000652949568286337/original/80ce97a2-eee5-4e77-a1ae-566530c68be3.jpeg,530885799,2023-08-09,100.0,100.0,Praha 5,50.07142786108034,14.398717528279713,Entire home/apt,2, bath,1.0,2786.0,2,365,88,5.0,9,2.79,False,False,False,less than 5,False,True,7.932362154339751,1.0,False,False,True,False,True,True,False,True,True,True,True,2500-3000
8661,1000727144047905953,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1000727144047905953/original/c38679bf-6cb1-4951-ab27-d61f575afe13.jpeg,82459266,2016-07-08,100.0,100.0,Praha 2,50.0760939,14.445993,Entire home/apt,4, bath,2.0,2697.0,4,365,77,5.0,31,1.53,False,False,False,5 to 10,True,False,7.89989532313973,1.0,False,False,True,True,True,True,False,True,True,True,True,2500-3000
8662,1000734493689033011,Rental unit in Praha 1 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-1000734493689033011/original/eb76383a-4d7b-4fba-8b26-fd46c3b97177.jpeg,541549847,2023-10-12,100.0,100.0,Praha 1,50.08688667007436,14.420306442516893,Entire home/apt,2, bath,1.0,1878.0,1,365,77,5.0,1,1.0,False,False,False,less than 5,False,True,7.537962659768208,1.0,False,False,True,False,False,False,False,False,True,True,False,1500-2000
8663,1000777076570991554,Condo in Praha 6 · ★5.0 · 5 bedrooms · 7 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-1000777076570991554/original/63e01d7f-df65-49d8-9732-66c32e0eb446.png,51606898,2015-12-17,100.0,70.0,Praha 6,50.096670288702015,14.401781734500776,Entire home/apt,10, baths,7.0,4186.0,2,365,68,5.0,1,4.0,False,False,False,5 to 10,True,False,8.339500903005945,1.5,False,False,True,True,True,False,False,True,True,True,False,>3000
8665,1001142693667979806,Serviced apartment in Praha 1 · ★4.40 · 3 bedrooms · 5 beds · 1.5 baths,https://a0.muscache.com/pictures/prohost-api/Hosting-1001142693667979806/original/cc9de128-64f3-4663-8cbc-c5aa32a701c3.jpeg,447742884,2022-03-03,100.0,100.0,Praha 1,50.09244575936832,14.432168817792151,Entire home/apt,10, baths,5.0,7955.0,3,365,69,4.4,60,2.5,False,False,False,less than 5,False,True,8.981555940771887,1.5,False,False,True,False,False,False,True,True,True,True,True,>3000
8666,1001280843655305021,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1001280843655305021/original/acc76845-e290-4b95-b157-b8050b5248e0.jpeg,419655810,2021-08-22,90.0,100.0,Praha 5,50.07191933643561,14.382114328088868,Entire home/apt,4, bath,2.0,2293.0,3,365,5,5.0,1,3.5,False,False,False,less than 5,False,True,7.737616282857904,1.0,False,False,True,False,True,False,False,True,True,True,False,2000-2500
8667,1001284658952831860,Serviced apartment in Praha 1 · ★4.86 · 3 bedrooms · 5 beds · 1.5 baths,https://a0.muscache.com/pictures/prohost-api/Hosting-1001284658952831860/original/4d3605d1-f402-405c-818b-a4bde2327ed5.jpeg,447742884,2022-03-03,100.0,100.0,Praha 1,50.09034816231091,14.432292770656412,Entire home/apt,8, baths,5.0,6488.0,3,365,70,4.86,60,3.23,False,False,False,less than 5,False,True,8.77770959579525,1.5,False,False,True,False,False,False,True,True,True,True,True,>3000
8668,1001294744448627588,Rental unit in Praha 1 · ★New · 1 bedroom · 2 beds · 1.5 baths,https://a0.muscache.com/pictures/miso/Hosting-1001294744448627588/original/4b20a720-99e4-444f-ba93-f8a59eec4b36.jpeg,36137040,2015-06-18,100.0,100.0,Praha 1,50.088255284321626,14.40724296069733,Entire home/apt,2, baths,2.0,1850.0,30,365,34,4.890000000000001,2,4.385,False,False,False,5 to 10,True,False,7.52294091807237,1.5,False,False,True,False,True,False,False,True,True,True,False,1500-2000
8669,1001304559264131905,Serviced apartment in Praha 1 · ★4.92 · 2 bedrooms · 3 beds · 1 bath,https://a0.muscache.com/pictures/prohost-api/Hosting-1001304559264131905/original/d0b051d6-e40a-43a9-8a9d-0b91bd71af3d.jpeg,447742884,2022-03-03,100.0,100.0,Praha 1,50.09059,14.43025,Entire home/apt,6, bath,3.0,4662.0,3,365,0,4.92,60,5.54,False,False,False,less than 5,False,True,8.447199819595703,1.0,False,False,True,False,False,False,True,True,True,True,True,>3000
8670,1001382177303056737,Rental unit in Praha 1 · ★New · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1001382177303056737/original/f78464e0-d14b-467f-9f2d-b53a3fa2fc75.jpeg,541682617,2023-10-13,100.0,85.0,Praha 1,50.07867892812772,14.428613473476547,Entire home/apt,3, bath,2.0,2829.0,3,365,86,5.0,3,0.65,False,False,False,less than 5,False,True,7.947678571301568,1.0,False,False,True,False,False,False,False,True,True,True,False,2500-3000
8671,1001385297701527461,Serviced apartment in Praha 1 · ★5.0 · 2 bedrooms · 4 beds · 1 bath,https://a0.muscache.com/pictures/prohost-api/Hosting-1001385297701527461/original/b69845fd-a9d6-4d1d-82f2-fd8179a59851.jpeg,447742884,2022-03-03,100.0,100.0,Praha 1,50.0920033448236,14.431938368045216,Entire home/apt,8, bath,4.0,3695.0,3,365,80,5.0,60,1.41,False,False,False,less than 5,False,True,8.214735833382303,1.0,False,False,True,False,False,False,True,True,True,True,True,>3000
8672,1001393546871748777,Serviced apartment in Praha 1 · ★5.0 · 1 bedroom · 4 beds · 1 bath,https://a0.muscache.com/pictures/prohost-api/Hosting-1001393546871748777/original/81385bf9-28d0-4de4-bbb5-5034cf369dd2.jpeg,447742884,2022-03-03,100.0,100.0,Praha 1,50.090703672293984,14.4306312900804,Entire home/apt,8, bath,4.0,4392.0,3,365,82,5.0,60,2.9,False,False,False,less than 5,False,True,8.387539983189367,1.0,False,False,True,False,False,False,True,True,True,True,True,>3000
8673,1001404252196406271,Serviced apartment in Praha 1 · ★5.0 · 2 bedrooms · 4 beds · 1 bath,https://a0.muscache.com/pictures/prohost-api/Hosting-1001404252196406271/original/07ec5ad9-21c3-49ab-ac1a-a99c5865f667.jpeg,447742884,2022-03-03,100.0,100.0,Praha 1,50.09232,14.43232,Entire home/apt,8, bath,4.0,4836.0,3,365,65,5.0,60,2.68,False,False,False,less than 5,False,True,8.483843211734683,1.0,False,False,True,False,False,False,True,True,True,True,True,>3000
8674,1001408593435019283,Rental unit in Praha 4 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,https://a0.muscache.com/pictures/4116875c-39d5-456f-b89a-20fb707a7612.jpg,262146836,2019-05-16,83.0,100.0,Praha 4,50.03625166892933,14.409908365033475,Private room,1, shared bath,1.0,1310.0,1,20,74,5.0,1,1.36,False,True,False,less than 5,False,True,7.177782416195197,1.0,False,True,False,False,True,True,False,True,True,True,True,1000-1500
8675,1001496272096525422,Rental unit in Praha 2 · ★New · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-661517987461001417/original/e6d2132b-170f-479b-8ec6-bc2a5d493380.jpeg,114360966,2017-02-01,100.0,100.0,Praha 2,50.0777002165661,14.432113168585673,Entire home/apt,4, bath,2.0,1432.0,3,365,47,4.833333333333333,9,1.2766666666666668,False,False,False,5 to 10,True,False,7.266827347520591,1.0,False,False,True,False,True,True,False,True,True,True,True,1000-1500
8676,1001526074882348779,Rental unit in Praha 5 · ★New · 2 bedrooms · 2 beds · 2.5 baths,https://a0.muscache.com/pictures/miso/Hosting-1001526074882348779/original/7998aaa5-e7b3-489d-aba1-cc6766ac8351.jpeg,47635986,2015-10-28,100.0,100.0,Praha 5,50.07699,14.4053205,Entire home/apt,4, baths,2.0,4729.0,2,365,6,4.666666666666667,14,1.1933333333333334,False,False,False,5 to 10,True,False,8.461469042643875,2.5,False,False,True,True,True,True,True,True,True,True,True,>3000
8680,1002026417451382931,Rental unit in Praha 2 · ★New · 2 bedrooms · 3 beds · 1 bath,https://a0.muscache.com/pictures/d98458fa-1bda-46e1-9bc2-f95b08466ee9.jpg,445838879,2022-02-19,100.0,100.0,Praha 2,50.07377,14.42982,Entire home/apt,6, bath,3.0,3017.0,1,365,81,4.5,16,1.135,False,False,False,less than 5,False,True,8.012018239159062,1.0,False,False,True,False,False,False,False,True,True,True,True,>3000
8681,1002029321772387878,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-1002029321772387878/original/62158ec6-b812-40f8-bba1-2a3c850743d5.jpeg,406741451,2021-06-12,100.0,100.0,Praha 2,50.06710004878655,14.417534210147226,Entire home/apt,3, bath,2.0,1857.0,2,90,71,5.0,1,1.79,False,False,False,less than 5,False,True,7.526717561352706,1.0,False,False,True,True,True,True,False,True,True,True,True,1500-2000
8682,1002136341044792280,Hotel in Praha 1 · ★New · 1 bedroom · 2 beds · 1 private bath,https://a0.muscache.com/pictures/miso/Hosting-1002136341044792280/original/8d8bb40b-798a-4c39-a487-8eb2a469c9f7.jpeg,541813902,2023-10-14,100.0,92.0,Praha 1,50.0864371,14.4227247,Private room,4, private bath,2.0,5517.0,1,365,63,5.0,4,1.5266666666666666,False,True,False,less than 5,False,True,8.61558951327243,1.0,False,False,True,False,False,False,False,True,True,True,True,>3000
8683,1002143316461655506,Hotel in Praha 1 · ★New · 1 bedroom · 2 beds · 1 shared bath,https://a0.muscache.com/pictures/miso/Hosting-1002143316461655506/original/db885fc3-8ce3-49b2-a79d-9f3ea6224376.jpeg,541813902,2023-10-14,100.0,92.0,Praha 1,50.0864371,14.4227247,Private room,4, shared bath,2.0,3054.0,1,365,53,5.0,4,1.2633333333333332,False,True,False,less than 5,False,True,8.024207485778577,1.0,False,False,True,False,False,False,False,True,True,True,True,>3000
8684,1002150039536657021,Serviced apartment in Praha 1 · ★New · Studio · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1002150039536657021/original/b9c3028e-d186-4988-a3b2-f5c38ab5a2ed.jpeg,541813902,2023-10-14,100.0,92.0,Praha 1,50.0864371,14.4227247,Private room,2, bath,2.0,2732.0,1,365,0,5.0,4,1.0,False,True,False,less than 5,False,True,7.912789220690681,1.0,False,False,True,False,False,False,False,True,True,True,True,2500-3000
8685,1002151594241788757,Serviced apartment in Praha 1 · ★New · Studio · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1002151594241788757/original/f8bd7ef6-4b20-4f4b-bda5-c14ce5eb88e0.jpeg,541813902,2023-10-14,100.0,92.0,Praha 1,50.0864371,14.4227247,Private room,2, bath,2.0,2757.0,1,365,62,5.0,4,1.0,False,True,False,less than 5,False,True,7.921898411023797,1.0,False,False,True,False,False,False,False,True,True,True,True,2500-3000
8686,1002570781439545187,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/hosting/Hosting-1002570781439545187/original/33574e54-1d1f-451b-a411-ea761145dabe.jpeg,115810787,2017-02-10,100.0,100.0,Praha 2,50.07179932675928,14.430706582197482,Entire home/apt,4, bath,1.0,1857.0,2,365,66,5.0,2,2.31,False,False,False,5 to 10,True,False,7.526717561352706,1.0,False,False,True,False,True,False,False,True,True,True,True,1500-2000
8687,1002643856918035444,Rental unit in Praha 10 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/4f740cd2-0684-4d69-81e7-b90ac42bce00.jpg,32202360,2015-04-29,73.0,62.0,Praha 10,50.07192274457776,14.4526443558362,Entire home/apt,2, bath,1.0,1257.0,1,1125,77,5.0,1,2.0,False,False,False,5 to 10,True,False,7.136483208590247,1.0,True,False,False,False,True,False,False,True,True,True,False,1000-1500
8689,1002718515493651264,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1002718515493651264/original/eb95a805-a218-4141-b002-f35db783fa9e.jpeg,380471389,2020-12-16,88.0,87.0,Praha 2,50.07215867658919,14.428879692893604,Private room,1, bath,1.0,585.0,30,65,52,5.0,20,2.6399999999999997,False,True,False,less than 5,False,True,6.371611847231857,1.0,False,True,False,False,True,True,False,True,True,True,False,500-1000
8691,1002872012868663552,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1.5 baths,https://a0.muscache.com/pictures/hosting/Hosting-1002872012868663552/original/9daea359-269c-40d2-959e-f483024800bf.jpeg,67376104,2016-04-15,100.0,100.0,Praha 2,50.07102,14.43098,Entire home/apt,2, baths,1.0,4274.0,2,60,63,5.0,1,2.0,False,False,False,5 to 10,True,False,8.360305435879093,1.5,False,False,True,False,False,False,False,True,True,True,False,>3000
8692,1002879941964177708,Rental unit in Praha 6 · ★New · 2 bedrooms · 4 beds · 1 bath,https://a0.muscache.com/pictures/f5c73262-7262-4204-b559-9e66ac20eddf.jpg,125026551,2017-04-09,100.0,57.0,Praha 6,50.10046,14.40343,Entire home/apt,4, bath,4.0,3786.0,2,60,0,5.0,2,2.565,False,False,False,5 to 10,True,False,8.239065331769268,1.0,False,True,False,True,True,True,False,True,True,True,False,>3000
8693,1002914955148335724,Rental unit in Praha 3 · ★5.0 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1002914955148335724/original/49afc7d4-8d62-41e5-ab85-f11fb8116e77.jpeg,195604514,2018-06-14,100.0,100.0,Praha 3,50.08324762352508,14.451103519797298,Entire home/apt,4, bath,2.0,1200.0,21,180,19,5.0,3,3.13,False,False,False,5 to 10,True,False,7.090076835776092,1.0,False,False,True,True,True,False,True,True,True,True,True,1000-1500
8694,1003316332572995173,Serviced apartment in Praha 2 · ★4.88 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1003316332572995173/original/e892bad1-94aa-48c9-a347-f8a38dcb993d.jpeg,92781139,2016-08-31,100.0,99.0,Praha 2,50.07828,14.43361,Entire home/apt,4, bath,1.0,2691.0,1,365,57,4.88,30,4.36,False,False,False,5 to 10,True,False,7.897668150726906,1.0,False,False,True,True,False,True,False,True,True,True,True,2500-3000
8695,1003383561339506830,Condo in Praha 1 · ★5.0 · 2 bedrooms · 3 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1003383561339506830/original/cbb1cc96-ede1-4244-b0ec-c0ae65659e2b.jpeg,270258279,2019-06-21,100.0,89.0,Praha 1,50.07808885413421,14.428022973016365,Entire home/apt,4, bath,3.0,3398.0,2,365,32,5.0,4,4.69,False,False,False,less than 5,False,True,8.130942302231878,1.0,False,True,False,True,False,False,False,True,True,True,False,>3000
8696,1003390066565638409,Rental unit in Praha 1 · ★4.50 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1003390066565638409/original/a52b9326-da6d-456c-8948-3112cea22419.jpeg,542064512,2023-10-16,90.0,100.0,Praha 1,50.09204,14.42996,Entire home/apt,4, bath,2.0,2400.0,1,365,75,4.5,1,2.61,False,False,False,less than 5,False,True,7.783224016336037,1.0,False,False,True,False,False,False,False,True,True,True,False,2000-2500
8697,1003453112895657594,Rental unit in Praha 4 · ★New · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1003453112895657594/original/88d38d46-e4cd-4dbe-9b6b-f9f16fe0ba53.jpeg,542076028,2023-10-16,100.0,100.0,Praha 4,50.05613169999999,14.4214122,Entire home/apt,2, bath,1.0,1438.0,1,365,76,5.0,1,1.03,False,False,False,less than 5,False,True,7.271008538280992,1.0,False,False,True,False,False,False,False,False,True,True,False,1000-1500
8698,1003635370915149434,Rental unit in Praha 2 · ★New · 3 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/miso/Hosting-939611718216021914/original/a7d15d3d-ba96-432b-913e-1c9b2a338c4c.jpeg,47635986,2015-10-28,100.0,100.0,Praha 2,50.06699290685855,14.420009829151343,Entire home/apt,6, baths,3.0,6691.0,2,365,5,4.7,14,1.625,False,False,False,5 to 10,True,False,8.808518618782816,2.0,False,False,True,False,True,True,True,True,True,True,True,>3000
8699,1003670761613808231,Rental unit in Praha 8 · ★4.40 · 2 bedrooms · 4 beds · 1 shared bath,https://a0.muscache.com/pictures/miso/Hosting-1003670761613808231/original/bb270e17-2ede-4123-913b-eb359b6db987.jpeg,541859338,2023-10-14,100.0,78.0,Praha 8,50.0898995,14.4487643,Private room,3, shared bath,4.0,4286.0,1,365,0,4.4,2,2.22,False,True,False,less than 5,False,True,8.363109176033522,1.0,False,False,True,False,True,False,False,False,True,True,False,>3000
8700,1003722677546714949,Rental unit in Praha 8 · ★New · 2 bedrooms · 4 beds · 1 shared bath,https://a0.muscache.com/pictures/miso/Hosting-1003722677546714949/original/8ae49c1a-aee3-4ab8-ae53-7f5e968ca80e.jpeg,541859338,2023-10-14,100.0,78.0,Praha 3,50.08878,14.44843,Private room,3, shared bath,4.0,4286.0,1,365,87,5.0,2,0.57,False,True,False,less than 5,False,True,8.363109176033522,1.0,False,False,True,False,True,False,False,False,True,True,False,>3000
8701,1004173355949237346,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1004173355949237346/original/b8b5c698-3947-4338-9bb5-f575051b4004.jpeg,11767919,2014-01-29,100.0,90.0,Praha 2,50.0758042,14.4219396,Entire home/apt,2, bath,1.0,2146.0,2,14,75,5.0,3,4.57,False,False,False,5 to 10,True,False,7.671360923190644,1.0,False,False,True,False,True,True,False,True,True,True,False,2000-2500
8702,1004228085666309702,Rental unit in Praha 3 · ★4.50 · 3 bedrooms · 3 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-1004228085666309702/original/562933fe-b7b3-4ca3-b319-5bfae570a3f7.jpeg,507505910,2023-03-28,100.0,100.0,Praha 8,50.08747920429651,14.443081607015484,Entire home/apt,8, bath,3.0,3783.0,1,365,26,4.5,12,6.0,False,False,False,less than 5,False,True,8.23827262463303,1.0,False,False,True,False,False,False,True,True,True,True,True,>3000
